salesforce_account_id,name,parent_sf_account_id,parent_name,name_state_zip_slug,email,"phone",phone2,website,street,street_2,city,county,state_province,"postal_code",country,latitude,longitude,classical_status,classical_abstract_md_file,classical_report_md_file,classical_report_pdf_file,school_type,operating_model,private_public,church_governed,date_founded,student_population,facility_size,facility_nature,facility_lease_own,educator_certificates_degrees,educator_classes,educator_curriculums,student_curriculums,athletics,co_curricular_programs,classcon_programs,description,admissions_description,admissions_process,accreditations_description,accreditations_bullets,programs_description,programs_bullets,specialties_description,specialties_bullets,tuition_description,parent_id,head_contact_id,ambassador_contact_id,worldview,affiliations,school_awards,school_college_acceptances,liberal_arts,classical_language,great_books,low_tech,memory_work,socratic_method,etiquette,house_system,common_arts,featured_image_url,featured_image_2_jpgfile,show_classical_tab,show_campus_tab,show_tab_3,show_tab_4,account_id,cap_orig_sort,grades,grades_offered
001V400000tPCiz,Chesterton Academy of Our Lady of Guadalupe,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-our-lady-guadalupe-mi-48035,,"+1 586 741 6041",,https://chestertonguadalupe.org/,21400 S. Nunneley Rd. Clinton Twp,,Detroit,Macomb County,MI,"48035",US,42.56807210,-82.90321070,classical,chesterton-academy-our-lady-guadalupe-mi-48035-fcapi-classicality-abstract.md,chesterton-academy-our-lady-guadalupe-mi-48035-fcapi-classicality-audit.md,chesterton-academy-our-lady-guadalupe-mi-48035-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-3.png,,0,0,0,0,58,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCj0,Chesterton Academy of Our Lady of Hope,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-our-lady-hope-ri-02886,,"+1 401 287 2280",,https://www.chestertonri.org/,610 Jefferson Boulevard,,Warwick,Kent County,RI,"02886",US,41.73122350,-71.44178290,classical,chesterton-academy-our-lady-hope-ri-02886-fcapi-classicality-abstract.md,chesterton-academy-our-lady-hope-ri-02886-fcapi-classicality-audit.md,chesterton-academy-our-lady-hope-ri-02886-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-4.png,,0,0,0,0,59,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCj1,Chesterton Academy of Our Lady of Victory,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-our-lady-victory-co-80121,,"+1 303 717 7695",,https://www.ourladyofvictorydenver.com/,6495 S. Colorado Blvd. Centennial,,Denver,Arapahoe County,CO,"80121",US,39.59891160,-104.94219680,classical,chesterton-academy-our-lady-victory-co-80121-fcapi-classicality-abstract.md,chesterton-academy-our-lady-victory-co-80121-fcapi-classicality-audit.md,chesterton-academy-our-lady-victory-co-80121-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-5.png,,0,0,0,0,60,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCj2,Chesterton Academy of Rochester,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-rochester-ny-14617,,"+1 585 471 1533",,https://www.chestertonacademyofrochester.org/,125 Kings Highway South,,Rochester,Monroe County,NY,"14617",US,43.20776380,-77.58070310,classical,chesterton-academy-rochester-ny-14617-fcapi-classicality-abstract.md,chesterton-academy-rochester-ny-14617-fcapi-classicality-audit.md,chesterton-academy-rochester-ny-14617-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-6.png,,0,0,0,0,61,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCj3,Chesterton Academy of Sacramento,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-sacramento-ca-95660,,"+1 916 514 9192",,https://www.sacramentochesterton.org/,4325 Don Julio Blvd.,,North Highlands,Sacramento County,CA,"95660",US,38.68959340,-121.36214410,classical,chesterton-academy-sacramento-ca-95660-fcapi-classicality-abstract.md,chesterton-academy-sacramento-ca-95660-fcapi-classicality-audit.md,chesterton-academy-sacramento-ca-95660-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-7.png,,0,0,0,0,62,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCj4,Chesterton Academy of St. Benedict,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-benedict-oh-43017,,"+1 330 328 7057",,https://www.chestertonacademystbenedict.org/,6724 Perimeter Loop Rd. #342,,Dublin,Franklin County,OH,"43017",US,40.10341920,-83.15616880,classical,chesterton-academy-st-benedict-oh-43017-fcapi-classicality-abstract.md,chesterton-academy-st-benedict-oh-43017-fcapi-classicality-audit.md,chesterton-academy-st-benedict-oh-43017-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-8.png,,0,0,0,0,63,,9-12,"9th, 10th, 11th, 12th"
001V400000tPKzn,Chesterton Academy of St. Finbar,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-finbar-sc-29401,info@stfinbar.org,"+1 208 880 3045",,https://www.stfinbar.org/,120 Broad St,,Charleston,Charleston County,SC,"29401",US,32.77649580,-79.93446820,classical,chesterton-academy-st-finbar-sc-29401-fcapi-classicality-abstract.md,chesterton-academy-st-finbar-sc-29401-fcapi-classicality-audit.md,chesterton-academy-st-finbar-sc-29401-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-9.png,,0,0,0,0,65,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCj5,Chesterton Academy of St. George,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-george-mi-49201,,"+1 517 295 3735",,https://www.castgeorge.com/,4818 East Michigan Ave.,,Jackson,Jackson County,MI,"49201",US,42.26890180,-84.39136860,classical,chesterton-academy-st-george-mi-49201-fcapi-classicality-abstract.md,chesterton-academy-st-george-mi-49201-fcapi-classicality-audit.md,chesterton-academy-st-george-mi-49201-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-0.png,,0,0,0,0,66,,9-12,"9th, 10th, 11th, 12th"
001V400000tPKzo,Chesterton Academy of St. Isidore [Online],001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-isidore-online-ab-ca-06105,,"+1 780 467 8896",,https://chesterton.eics.ab.ca/,310 Broadview Rd,,Sherwood Park,,AB,"T8H 1A4",CA,34.71981320,-86.66249530,classical,chesterton-academy-st-isidore-online-ab-ca-06105-fcapi-classicality-abstract.md,chesterton-academy-st-isidore-online-ab-ca-06105-fcapi-classicality-audit.md,chesterton-academy-st-isidore-online-ab-ca-06105-fcapi-classicality-audit.pdf,secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-virtual-7.png,,0,0,0,0,666,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCj6,Chesterton Academy of St. James,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-james-ca-54025,,"+1 650 703 9295",,https://www.chestertonstjames.org/,320 Middlefield Rd. 9,,Menlo Park,San Mateo County,CA,"54025",US,37.45919670,-122.16807160,classical,chesterton-academy-st-james-ca-54025-fcapi-classicality-abstract.md,chesterton-academy-st-james-ca-54025-fcapi-classicality-audit.md,chesterton-academy-st-james-ca-54025-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-1.png,,0,0,0,0,67,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCj7,Chesterton Academy of St. John Paul II Classical School,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-john-paul-ii-classical-school-wi-54302,,"+1 920 617 9542",,https://sjpclassicalschoolgreenbay.org/chesterton-academy/,320 Victoria St.,,Green Bay,Brown County,WI,"54302",US,44.49887380,-87.98339600,classical,chesterton-academy-st-john-paul-ii-classical-school-wi-54302-fcapi-classicality-abstract.md,chesterton-academy-st-john-paul-ii-classical-school-wi-54302-fcapi-classicality-audit.md,chesterton-academy-st-john-paul-ii-classical-school-wi-54302-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,69,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCj8,Chesterton Academy of St. John the Evangelist,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-john-evangelist-va-22902,,"+1 434 987 6691",,https://www.chestertonsje.org/,256 East High St.,,Charlottesville,,VA,"22902",US,38.03250680,-78.47929590,classical,chesterton-academy-st-john-evangelist-va-22902-fcapi-classicality-abstract.md,chesterton-academy-st-john-evangelist-va-22902-fcapi-classicality-audit.md,chesterton-academy-st-john-evangelist-va-22902-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-2.png,,0,0,0,0,70,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCj9,Chesterton Academy of St. Joseph,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-joseph-oh-45324,,"+1 937 609 5318",,https://www.chestertonacademyofstjoseph.org/,954 N Maple Ave.,,Fairborn,Greene County,OH,"45324-5454",US,39.83229430,-84.01618470,classical,chesterton-academy-st-joseph-oh-45324-fcapi-classicality-abstract.md,chesterton-academy-st-joseph-oh-45324-fcapi-classicality-audit.md,chesterton-academy-st-joseph-oh-45324-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-3.png,,0,0,0,0,71,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjA,Chesterton Academy of St. Louis,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-louis-mo-63146,,"+1 314 220 1129",,https://chestertonacademystl.org/,12934 Marine Ave.,,St. Louis,St. Louis County,MO,"63146",US,38.70682040,-90.47381500,classical,chesterton-academy-st-louis-mo-63146-fcapi-classicality-abstract.md,chesterton-academy-st-louis-mo-63146-fcapi-classicality-audit.md,chesterton-academy-st-louis-mo-63146-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-4.png,,0,0,0,0,72,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjB,Chesterton Academy of St. Margaret Clitherow,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-margaret-clitherow-tn-37924,,"+1 865 247 6838",,https://knoxchesterton.com/,5919 Rutledge Pike,,Knoxville,Knox County,TN,"37924",US,35.89812220,-84.11512110,classical,chesterton-academy-st-margaret-clitherow-tn-37924-fcapi-classicality-abstract.md,chesterton-academy-st-margaret-clitherow-tn-37924-fcapi-classicality-audit.md,chesterton-academy-st-margaret-clitherow-tn-37924-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-5.png,,0,0,0,0,73,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjC,Chesterton Academy of St. Mary's,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-marys-md-20636,,"",,https://www.chestertonstmarys.org/,24588 Bateman Court,,Hollywood,St. Mary's County,MD,"20636",US,38.34360850,-76.54439010,classical,chesterton-academy-st-marys-md-20636-fcapi-classicality-abstract.md,chesterton-academy-st-marys-md-20636-fcapi-classicality-audit.md,chesterton-academy-st-marys-md-20636-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-6.png,,0,0,0,0,74,,9-12,"9th, 10th, 11th, 12th"
001V400000tPKzq,Chesterton Academy of St. Mary's High School,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-marys-high-school-tx-76574,,"",,https://chestertonschoolsnetwork.org/location/st-mary-s-catholic-high-school,317 East 4th Street,,Taylor,Williamson County,TX,"76574",US,30.57120240,-97.40669410,classical,chesterton-academy-st-marys-high-school-tx-76574-fcapi-classicality-abstract.md,chesterton-academy-st-marys-high-school-tx-76574-fcapi-classicality-audit.md,chesterton-academy-st-marys-high-school-tx-76574-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-7.png,,0,0,0,0,103,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjD,Chesterton Academy of St. Michael,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-michael-wa-98034,,"+1 425 791 2718",,https://www.chestertonstmichael.org/,12034 115th Ave. NE,,Sammamish,King County,WA,"98034",US,47.70826380,-122.18671120,classical,chesterton-academy-st-michael-wa-98034-fcapi-classicality-abstract.md,chesterton-academy-st-michael-wa-98034-fcapi-classicality-audit.md,chesterton-academy-st-michael-wa-98034-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-8.png,,0,0,0,0,75,,9-12,"9th, 10th, 11th, 12th"
001V400000tPKzr,Chesterton Academy of St. Michael the Defender,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-michael-defender-va-22841,joyful@chestertonsmd.org,"",,https://www.chestertonsmd.org/,5260 East Timber Ridge Rd,,Mt. Crawford,Rockingham County,VA,"22841",US,38.32971720,-78.86324910,classical,chesterton-academy-st-michael-defender-va-22841-fcapi-classicality-abstract.md,chesterton-academy-st-michael-defender-va-22841-fcapi-classicality-audit.md,chesterton-academy-st-michael-defender-va-22841-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-7.png,,0,0,0,0,104,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjE,Chesterton Academy of St. Padre Pio,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-padre-pio-fl-34276,,"+1 941 346 6757",,https://www.chestertonsarasota.org/,PO Box 17683,,Sarasota,Sarasota County,FL,"34276",US,27.33688240,-82.42961220,classical,chesterton-academy-st-padre-pio-fl-34276-fcapi-classicality-abstract.md,chesterton-academy-st-padre-pio-fl-34276-fcapi-classicality-audit.md,chesterton-academy-st-padre-pio-fl-34276-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-9.png,,0,0,0,0,76,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjF,Chesterton Academy of St. Philip Neri,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-philip-neri-mo-64111,,"+1 816 370 6783",,https://chestertonacademykc.org/,500 W 40th St,,Kansas City,Jackson County,MO,"64111",US,39.05518530,-94.59195480,classical,chesterton-academy-st-philip-neri-mo-64111-fcapi-classicality-abstract.md,chesterton-academy-st-philip-neri-mo-64111-fcapi-classicality-audit.md,chesterton-academy-st-philip-neri-mo-64111-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-0.png,,0,0,0,0,77,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjG,Chesterton Academy of St. Scholastica,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-scholastica-in-46825,,"+1 317 490 6575",,https://www.chestertonfw.org/,921 Valdosta Dr.,,Fort Wayne,Allen County,IN,"46825",US,41.14095250,-85.14650000,classical,chesterton-academy-st-scholastica-in-46825-fcapi-classicality-abstract.md,chesterton-academy-st-scholastica-in-46825-fcapi-classicality-audit.md,chesterton-academy-st-scholastica-in-46825-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-1.png,,0,0,0,0,78,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjH,Chesterton Academy of St. Therese,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-therese-ny-10916,,"+1 845 610 5288",,https://www.chestertonacademytherese.com/,3348 Route 208,,Campbell Hall,Orange County,NY,"10916",US,41.43662480,-74.20357910,classical,chesterton-academy-st-therese-ny-10916-fcapi-classicality-abstract.md,chesterton-academy-st-therese-ny-10916-fcapi-classicality-audit.md,chesterton-academy-st-therese-ny-10916-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-2.png,,0,0,0,0,79,,9-12,"9th, 10th, 11th, 12th"
001V400000tPKzs,Chesterton Academy of St. Thomas Aquinas,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-thomas-aquinas-va-20181,info@chesterton.org,"+1 540 216 0357",,https://www.chestertonsta.org/,12625 Fitzwater Dr,,Nokesville,Fauquier County,VA,"20181",US,38.69471500,-77.57247800,classical,chesterton-academy-st-thomas-aquinas-va-20181-fcapi-classicality-abstract.md,chesterton-academy-st-thomas-aquinas-va-20181-fcapi-classicality-audit.md,chesterton-academy-st-thomas-aquinas-va-20181-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,80,,9-12,"9th, 10th, 11th, 12th"
001V400000tPKzu,Chesterton Academy of Vero Beach,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-vero-beach-ca,info@chestertonvero.org,"+1 772 646 0394",,https://chestertonvero.org/,2555 58th Ave,,Vero Beach,,FL,"32966",US,27.64465470,-80.44745210,classical,chesterton-academy-vero-beach-ca-fcapi-classicality-abstract.md,chesterton-academy-vero-beach-ca-fcapi-classicality-audit.md,chesterton-academy-vero-beach-ca-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-6.png,,0,0,0,0,106,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjL,Chesterton Academy of Wichita Falls,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-wichita-falls-tx-76301,,"+1 940 247 0338",,https://www.chestertonacademywf.org/,1411 9th St.,,Wichita Falls,Wichita County,TX,"76301",US,33.90605470,-98.49938780,classical,chesterton-academy-wichita-falls-tx-76301-fcapi-classicality-abstract.md,chesterton-academy-wichita-falls-tx-76301-fcapi-classicality-audit.md,chesterton-academy-wichita-falls-tx-76301-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-7.png,,0,0,0,0,93,,9-12,"9th, 10th, 11th, 12th"
001V400000tPKzv,Chesterton Academy of the Divine Family,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-divine-family-md-21742,info@cadivinefamily.com,"+1 240 237 3773",,https://www.cadivinefamily.com/,19763 Longmeadow Rd,,Hagerstown,Washington County,MD,"21742",US,39.67977480,-77.68144820,classical,chesterton-academy-divine-family-md-21742-fcapi-classicality-abstract.md,chesterton-academy-divine-family-md-21742-fcapi-classicality-audit.md,chesterton-academy-divine-family-md-21742-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-9.png,,0,0,0,0,81,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjI,Chesterton Academy of the Florida Martyrs,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-florida-martyrs-fl-32507,,"+1 850 378 1303",,https://chestertonpensacola.org/,3295 Barrancas Ave.,,Pensacola,Escambia County,FL,"32507",US,30.39465970,-87.25100650,classical,chesterton-academy-florida-martyrs-fl-32507-fcapi-classicality-abstract.md,chesterton-academy-florida-martyrs-fl-32507-fcapi-classicality-audit.md,chesterton-academy-florida-martyrs-fl-32507-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-3.png,,0,0,0,0,82,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjM,Chesterton Academy of the Holy Family,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-holy-family-il-60532,,"+1 630 442 1424",,https://www.chestertonacademyoftheholyfamily.com/,5205 Kingston Ave.,,Lisle,DuPage County,IL,"60532",US,41.79102020,-88.06614140,classical,chesterton-academy-holy-family-il-60532-fcapi-classicality-abstract.md,chesterton-academy-holy-family-il-60532-fcapi-classicality-audit.md,chesterton-academy-holy-family-il-60532-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-9.png,,0,0,0,0,83,,9-12,"9th, 10th, 11th, 12th"
001V400000tPKzx,Chesterton Academy of the Immaculata,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-immaculata-ma-01702,,"+1 508 834 9849",,https://www.chestertonimmaculata.org/,25 Clinton Street,,Framingham,Middlesex County,MA,"01702",US,42.28075880,-71.41467610,classical,chesterton-academy-immaculata-ma-01702-fcapi-classicality-abstract.md,chesterton-academy-immaculata-ma-01702-fcapi-classicality-audit.md,chesterton-academy-immaculata-ma-01702-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-1.png,,0,0,0,0,85,,9-12,"9th, 10th, 11th, 12th"
001V400000tPKzy,Chesterton Academy of the Immaculate Heart,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-immaculate-heart-il-60012,administrator@chestertoniheart.org,"+1 815 331 8047",,https://chestertoniheart.org/,27551 Village Rd.,,Volo,Lake County,IL,"60012",US,42.36883250,-88.11309920,classical,chesterton-academy-immaculate-heart-il-60012-fcapi-classicality-abstract.md,chesterton-academy-immaculate-heart-il-60012-fcapi-classicality-audit.md,chesterton-academy-immaculate-heart-il-60012-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-0.png,,0,0,0,0,86,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjN,Chesterton Academy of the Incarnation,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-incarnation-tn-37068,,"+1 629 264 5601",,https://chestertontn.com/,PO Box 680992,,Franklin,Williamson County,TN,"37068",US,35.93000000,-86.87000000,classical,chesterton-academy-incarnation-tn-37068-fcapi-classicality-abstract.md,chesterton-academy-incarnation-tn-37068-fcapi-classicality-audit.md,chesterton-academy-incarnation-tn-37068-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-1.png,,0,0,0,0,87,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjO,Chesterton Academy of the Most Holy Eucharist,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-most-holy-eucharist-ca-95991,,"+1 530 789 0425",,https://www.camhe.org/,200 Clark Ave.,,Yuba City,Sutter County,CA,"95991",US,39.12353720,-121.62652710,classical,chesterton-academy-most-holy-eucharist-ca-95991-fcapi-classicality-abstract.md,chesterton-academy-most-holy-eucharist-ca-95991-fcapi-classicality-audit.md,chesterton-academy-most-holy-eucharist-ca-95991-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-2.png,,0,0,0,0,88,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjJ,Chesterton Academy of the Rogue Valley,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-rogue-valley-or-97504,,"+1 541 423 2979",,https://www.chestertonroguevalley.org/,2456 Argonne Ave.,,Medford,Jackson County,OR,"97504",US,42.31088720,-122.83545890,classical,chesterton-academy-rogue-valley-or-97504-fcapi-classicality-abstract.md,chesterton-academy-rogue-valley-or-97504-fcapi-classicality-audit.md,chesterton-academy-rogue-valley-or-97504-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-4.png,,0,0,0,0,89,,9-12,"9th, 10th, 11th, 12th"
001V400000tPKzz,Chesterton Academy of the Sacred Heart,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-sacred-heart-il-61614,office@chestertonpeoria.com,"+1 402 660 5981",,https://chestertonpeoria.com/,4020 N Brandywine Dr.,,Peoria,Peoria County,IL,"61614-6727",US,40.73920290,-89.61956410,classical,chesterton-academy-sacred-heart-il-61614-fcapi-classicality-abstract.md,chesterton-academy-sacred-heart-il-61614-fcapi-classicality-audit.md,chesterton-academy-sacred-heart-il-61614-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,90,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCjK,Chesterton Academy of the St. Croix Valley,001V400000tOZJi,Chesterton Schools Network,chesterton-academy-st-croix-valley-mn-55082,,"+1 651 504 2638",,https://chestertonscv.org/,1835 Northwestern Ave.,,Stillwater,Washington County,MN,"55082",US,45.03951940,-92.82737990,classical,chesterton-academy-st-croix-valley-mn-55082-fcapi-classicality-abstract.md,chesterton-academy-st-croix-valley-mn-55082-fcapi-classicality-audit.md,chesterton-academy-st-croix-valley-mn-55082-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5446,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-5.png,,0,0,0,0,64,,9-12,"9th, 10th, 11th, 12th"
