salesforce_account_id,name,parent_sf_account_id,parent_name,name_state_zip_slug,email,"phone",phone2,website,street,street_2,city,county,state_province,"postal_code",country,latitude,longitude,classical_status,classical_abstract_md_file,classical_report_md_file,classical_report_pdf_file,school_type,operating_model,private_public,church_governed,date_founded,student_population,facility_size,facility_nature,facility_lease_own,educator_certificates_degrees,educator_classes,educator_curriculums,student_curriculums,athletics,co_curricular_programs,classcon_programs,description,admissions_description,admissions_process,accreditations_description,accreditations_bullets,programs_description,programs_bullets,specialties_description,specialties_bullets,tuition_description,parent_id,head_contact_id,ambassador_contact_id,worldview,affiliations,school_awards,school_college_acceptances,liberal_arts,classical_language,great_books,low_tech,memory_work,socratic_method,etiquette,house_system,common_arts,featured_image_url,featured_image_2_jpgfile,show_classical_tab,show_campus_tab,show_tab_3,show_tab_4,account_id,cap_orig_sort,grades,grades_offered
Acct0609,Christian Heritage Classical School,,,christian-heritage-classical-school-tx-75605,inquiries@chcslongview.com,"+1 903 720 7674",,https://chcslongview.com/,2715 Fm 1844,,Longview,Gregg County,TX,"75605",US,32.56248300,-94.70706160,classical,christian-heritage-classical-school-tx-75605-fcapi-classicality-abstract.md,christian-heritage-classical-school-tx-75605-fcapi-classicality-audit.md,christian-heritage-classical-school-tx-75605-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,703,2722,k-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0610,Christian Heritage School,,,christian-heritage-school-ct-06611,admissions@chskingsmen.org,"+1 203 261 6230",,https://www.christianheritageschool.org/,575 White Plains Rd,,Trumbull,,CT,"06611",US,41.23749200,-73.18326850,classical,christian-heritage-school-ct-06611-fcapi-classicality-abstract.md,christian-heritage-school-ct-06611-fcapi-classicality-audit.md,christian-heritage-school-ct-06611-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-5.png,,0,0,0,0,704,994,k-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0613,Christian Life Preparatory School,,,christian-life-preparatory-school-tx-76123,info@clps.info,"+1 469 418 6826",,https://www.clpsfamily.com/,5253 Altamesa Boulevard,,Fort Worth,Tarrant County,TX,"76123",US,32.64207620,-97.40406630,classical,christian-life-preparatory-school-tx-76123-fcapi-classicality-abstract.md,christian-life-preparatory-school-tx-76123-fcapi-classicality-audit.md,christian-life-preparatory-school-tx-76123-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,707,2481,k-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
,Christian Steward Academy,,,christian-steward-academy-tx-78621,info@christiansteward.education,"+1 512 590 2660",,https://christiansteward.education,1221 N. Avenue C,,Elgin,,TX,"78621",US,30.35532730,-97.38284850,classical,christian-steward-academy-tx-78621-fcapi-classicality-abstract.md,christian-steward-academy-tx-78621-fcapi-classicality-audit.md,christian-steward-academy-tx-78621-v20260107-fcapi-classicality-audit.pdf,elementary,,,0,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,3161,,k-5,"K, 1st, 2nd, 3rd, 4th, 5th"
Acct0619,Christus Classical School,,,christus-classical-school-mo-64836,,"+1 937 409 8687",,https://www.christusclassicalschool.com/,TBD,,Carthage,Jasper County,MO,"64836",US,37.17862590,-94.31396130,classical,christus-classical-school-mo-64836-fcapi-classicality-abstract.md,christus-classical-school-mo-64836-fcapi-classicality-audit.md,christus-classical-school-mo-64836-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-3.png,,0,0,0,0,713,505,k-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0618,Christ’s Legacy Academy,,,christs-legacy-academy-tn-37303,info@clak12.org,"+1 423 649 0040",,https://www.christslegacyacademy.org/,625 S Matlock Ave.,,Athens,McMinn County,TN,"37303",US,35.43042500,-84.61104880,classical,christs-legacy-academy-tn-37303-fcapi-classicality-abstract.md,christs-legacy-academy-tn-37303-fcapi-classicality-audit.md,christs-legacy-academy-tn-37303-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,712,2348,k-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0622,Cicero Preparatory Academy,,Great Hearts America,cicero-preparatory-academy-az-85250,smaster@ciceroprep.org,"+1 480 424 1790",,https://ciceroprep.greatheartsamerica.org/,7205 North Pima Rd.,,Scottsdale,Maricopa County,AZ,"85250",US,33.54173210,-111.89090690,classical,cicero-preparatory-academy-az-85250-fcapi-classicality-abstract.md,cicero-preparatory-academy-az-85250-fcapi-classicality-audit.md,cicero-preparatory-academy-az-85250-v20260107-fcapi-classicality-audit.pdf,intermediate-secondary,Charter,,0,,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-intermediate-2.png,,0,0,0,0,151,1593,g6-12,"6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0624,Cincinnati Classical Academy,,,cincinnati-classical-academy-oh-45215,info@cincyclassical.org,"+1 513 554 0285",,https://cincyclassical.org/,170 Siebenthaler Ave.,,Cincinnati,Hamilton County,OH,"45215",US,39.23283370,-84.42032940,classical,cincinnati-classical-academy-oh-45215-fcapi-classicality-abstract.md,cincinnati-classical-academy-oh-45215-fcapi-classicality-audit.md,cincinnati-classical-academy-oh-45215-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,716,1547,k-8,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
Acct0627,Citadel Christian School,,,citadel-christian-school-tx-77833,shsuders@citadelchristian.org,"+1 979 830 0991",,https://citadelchristian.org/,2111 South Blue Bell Road,,Brenham,Washington County,TX,"77833",US,30.15536400,-96.36660550,classical,citadel-christian-school-tx-77833-fcapi-classicality-abstract.md,citadel-christian-school-tx-77833-fcapi-classicality-audit.md,citadel-christian-school-tx-77833-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-1.png,,0,0,0,0,720,2341,pk-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0360,City School,,,city-school-tx-78744,,"+1 512 416 7744",,https://cityschooltexas.org/,1844 Teri Rd,,Austin,Travis County,TX,"78744",US,30.20439510,-97.75467430,classical,city-school-tx-78744-fcapi-classicality-abstract.md,city-school-tx-78744-fcapi-classicality-audit.md,city-school-tx-78744-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-5.png,,0,0,0,0,541,416,pk-8,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
Acct0632,Clapham School,,,clapham-school-il-60187,kbailey@claphamschool.org,"+1 630 547 5125",,https://claphamschool.org/,PO Box 209,,Wheaton,DuPage County,IL,"60187",US,41.86557090,-88.10330540,classical,clapham-school-il-60187-fcapi-classicality-abstract.md,clapham-school-il-60187-fcapi-classicality-audit.md,clapham-school-il-60187-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,724,2156,pk-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0635,Clarksburg Classical Academy,,,clarksburg-classical-academy-wv-26301,,"+1 304 850 1022",,https://clarksburgclassical.org/,1636 W Pike St,,Clarksburg,,WV,"26301",US,39.29143180,-80.35916590,somewhat-classical,clarksburg-classical-academy-wv-26301-fcapi-classicality-abstract.md,clarksburg-classical-academy-wv-26301-fcapi-classicality-audit.md,clarksburg-classical-academy-wv-26301-v20260107-fcapi-classicality-audit.pdf,elementary,Charter,,0,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,0,1,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,726,,k-5,"K, 1st, 2nd, 3rd, 4th, 5th"
Acct0649,Classical Academy of Sarasota,,,classical-academy-sarasota-fl-34240,info@tcasarasota.com,"+1 813 368 3484",,https://tcasarasota.com/,8751 Fruitville Rd.,,Sarasota,Sarasota County,FL,"34240",US,27.34087880,-82.39577620,classical,classical-academy-sarasota-fl-34240-fcapi-classicality-abstract.md,classical-academy-sarasota-fl-34240-fcapi-classicality-audit.md,classical-academy-sarasota-fl-34240-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-1.png,,0,0,0,0,733,2498,pk-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Net0144,Classical Charter School of Southport,,Classical Charter Schools of America,classical-charter-school-southport-nc-28422,,"+1 910 338 4178",,https://ccssouthport.net/,2260 Achievement Ave. Se,,Bolivia,Brunswick County,NC,"28422",US,33.97235920,-78.19898960,somewhat-classical,classical-charter-school-southport-nc-28422-fcapi-classicality-abstract.md,classical-charter-school-southport-nc-28422-fcapi-classicality-audit.md,classical-charter-school-southport-nc-28422-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,117,697,k-8,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
Net0142,Classical Charter School of Wilmington,,Classical Charter Schools of America,classical-charter-school-wilmington-nc-28401,,"+1 910 763 1976",,https://ccswilmington.net/,507 N 6th St,,Wilmington,New Hanover County,NC,"28401",US,34.24217980,-77.94309050,somewhat-classical,classical-charter-school-wilmington-nc-28401-fcapi-classicality-abstract.md,classical-charter-school-wilmington-nc-28401-fcapi-classicality-audit.md,classical-charter-school-wilmington-nc-28401-v20260107-fcapi-classicality-audit.pdf,elementary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,115,699,k-5,"K, 1st, 2nd, 3rd, 4th, 5th"
Acct0662,Classical Christian Academy,,,classical-christian-academy-fl-33917,,"+1 239 543 1532",,https://www.discovercca.org/,7101 Bayshore Road,,North Fort Myers,Lee County,FL,"33917",US,26.70987030,-81.84035220,classical,classical-christian-academy-fl-33917-fcapi-classicality-abstract.md,classical-christian-academy-fl-33917-fcapi-classicality-audit.md,classical-christian-academy-fl-33917-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-0.png,,0,0,0,0,737,1851,pk-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0663,Classical Christian Academy,,,classical-christian-academy-id-83858,admin@classicalchristian.com,"+1 208 777 4400",,https://classicalchristian.com/,6068 W Hayden Ave.,,Rathdrum,Kootenai County,ID,"83858",US,47.75830660,-116.86871500,classical,classical-christian-academy-id-83858-fcapi-classicality-abstract.md,classical-christian-academy-id-83858-fcapi-classicality-audit.md,classical-christian-academy-id-83858-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-1.png,,0,0,0,0,738,1782,pk-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0666,Classical Consortium Academy,,,classical-consortium-academy-il-60010,classicalconsortiumacademy@gmail.com,"+1 847 477 7208",,https://www.classicalconsortiumacademy.org/,1600 E Main St,,Barrington,Lake County,IL,"60010",US,42.15486280,-88.10743980,classical,classical-consortium-academy-il-60010-fcapi-classicality-abstract.md,classical-consortium-academy-il-60010-fcapi-classicality-audit.md,classical-consortium-academy-il-60010-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,741,2187,k-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0674,Classical School of New Braunfels,,,classical-school-new-braunfels-tx-78130,,"",,https://www.tcsnb.org/,777 San Antonio St.,,New Braunfels,Comal County,TX,"78130",US,29.69662200,-98.12971300,classical,classical-school-new-braunfels-tx-78130-fcapi-classicality-abstract.md,classical-school-new-braunfels-tx-78130-fcapi-classicality-audit.md,classical-school-new-braunfels-tx-78130-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,750,96,k-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0675,Classical School of Wichita,,,classical-school-wichita-ks-67218,office@cswsaints.com,"+1 316 773 9279",,https://cswsaints.com/,6355 Willowbrook St.,,Wichita,Sedgwick County,KS,"67218",US,37.68059400,-97.26341910,classical,classical-school-wichita-ks-67218-fcapi-classicality-abstract.md,classical-school-wichita-ks-67218-fcapi-classicality-audit.md,classical-school-wichita-ks-67218-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-3.png,,0,0,0,0,751,2543,k-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0679,Clear Lake Classical,,,clear-lake-classical-ia-50428,info@clearlakeclassical.org,"+1 651 206 2800",,https://clearlakeclassical.org/,1310 Hwy 18 W And 408 Mars Hill Dr.ive In,,Clear Lake,Cerro Gordo County,IA,"50428",US,43.14355300,-93.40435290,classical,clear-lake-classical-ia-50428-fcapi-classicality-abstract.md,clear-lake-classical-ia-50428-fcapi-classicality-audit.md,clear-lake-classical-ia-50428-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,754,2076,pk-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0683,Clermont Christian School,,,clermont-christian-school-oh-45102,info@clermontchristian.org,"+1 937 620 1425",,https://www.westcler.k12.oh.us/WCMS/home/,3742 White Chapel Ct,,Amelia,Clermont County,OH,"45102",US,39.04515770,-84.25140550,classical,clermont-christian-school-oh-45102-fcapi-classicality-abstract.md,clermont-christian-school-oh-45102-fcapi-classicality-audit.md,clermont-christian-school-oh-45102-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-9.png,,0,0,0,0,758,339,k-8,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
Acct2407,College of the Ozarks,,,college-ozarks-mo-65726,lwilks@cofo.edu,"+1 417 690 2380",,https://cofo.edu/,PO Box 17,,Point Lookout,Taney County,MO,"65726",US,36.61666950,-93.23671210,classical,college-ozarks-mo-65726-fcapi-classicality-abstract.md,college-ozarks-mo-65726-fcapi-classicality-audit.md,college-ozarks-mo-65726-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-7.png,,0,0,0,0,2172,2579,k-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0699,Colorado Classical School,,,colorado-classical-school-co-80122,info@coloradoclassicalschool.org,"+1 303 747 6448",,https://colorado-ccs.org/,7691 South University Blvd.,,Centennial,Arapahoe County,CO,"80122",US,39.57764630,-104.96170210,classical,colorado-classical-school-co-80122-fcapi-classicality-abstract.md,colorado-classical-school-co-80122-fcapi-classicality-audit.md,colorado-classical-school-co-80122-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-3.png,,0,0,0,0,771,316,k-6,"K, 1st, 2nd, 3rd, 4th, 5th, 6th"
Acct0701,Colquitt Christian Academy,,,colquitt-christian-academy-ga-31768,kcoyle@colquittchristian.org,"+1 318 688 5081",,https://colquittchristian.org/,830 26th Ave. Se,,Moultrie,Colquitt County,GA,"31768",US,31.13646680,-83.77081090,classical,colquitt-christian-academy-ga-31768-fcapi-classicality-abstract.md,colquitt-christian-academy-ga-31768-fcapi-classicality-audit.md,colquitt-christian-academy-ga-31768-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-5.png,,0,0,0,0,773,2458,pk-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0702,Columbus Classical Academy,,,columbus-classical-academy-oh-43240,,"+1 614 245 5547",,https://columbusclassical.org/,2000 Polaris Parkway,,Columbus,Delaware County,OH,"43240",US,40.14430810,-82.96555250,classical,columbus-classical-academy-oh-43240-fcapi-classicality-abstract.md,columbus-classical-academy-oh-43240-fcapi-classicality-audit.md,columbus-classical-academy-oh-43240-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,774,1091,k-9,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th"
Acct0703,Commission Leadership Academy,,,commission-leadership-academy-nc-27661,admin@commissionleadershipacademy.com,"+1 984 235 4243",,https://commissionleadershipacademy.com/,PO Box 61185,,Youngsville,Franklin County,NC,"27661",US,36.02487320,-78.47444390,classical,commission-leadership-academy-nc-27661-fcapi-classicality-abstract.md,commission-leadership-academy-nc-27661-fcapi-classicality-audit.md,commission-leadership-academy-nc-27661-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,775,1844,pk-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0704,Community Christian Academy,,,community-christian-academy-fl-34997,,"",,https://www.ccacougars.net,777 SE Salerno Rd.,,Stuart,,FL,"34997",US,27.12835570,-80.24432940,classical,community-christian-academy-fl-34997-fcapi-classicality-abstract.md,community-christian-academy-fl-34997-fcapi-classicality-audit.md,community-christian-academy-fl-34997-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private School,0,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,1,0,0,0,0,placeholders/placeholder-elementary-9.png,,0,0,0,0,776,,k-8,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
Acct0705,Community Christian Academy,,,community-christian-academy-wi-53010,office@ccawisconsin.org,"+1 262 338 0725",,https://westbendchurch.org/locations/community-christian-academy/,777 Southeast Salerno Road,,Campbellsport,Fond du Lac County,WI,"53010",US,27.12875550,-80.24385070,classical,community-christian-academy-wi-53010-fcapi-classicality-abstract.md,community-christian-academy-wi-53010-fcapi-classicality-audit.md,community-christian-academy-wi-53010-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-0.png,,0,0,0,0,777,128,pk-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0714,Concordia Academy,,,concordia-academy-ks-67211,info@concordiaacademywichita.org,"+1 316 650 1583",,https://cawichita.org/,909 S. Market St.,,Wichita,Sedgwick County,KS,"67211",US,37.67557440,-97.33723210,classical,concordia-academy-ks-67211-fcapi-classicality-abstract.md,concordia-academy-ks-67211-fcapi-classicality-audit.md,concordia-academy-ks-67211-v20260107-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-1.png,,0,0,0,0,786,1679,g9-12,"9th, 10th, 11th, 12th"
Acct0715,Concordia Classical Academy,,,concordia-classical-academy-ky-41094,hello@concordiaclassical.com,"",,https://concordiaclassical.com/,47 S Main St,,Walton,,KY,"41094",US,38.86290580,-84.61073840,classical,concordia-classical-academy-ky-41094-fcapi-classicality-abstract.md,concordia-classical-academy-ky-41094-fcapi-classicality-audit.md,concordia-classical-academy-ky-41094-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private School,0,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,0,0,0,0,0,placeholders/placeholder-elementary-9.png,,0,0,0,0,787,,k-11,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th"
Acct0722,Connection School,,,connection-school-tx-77433,info@tcsoh.org,"+1 832 544 6031",,https://tcsoh.org/,15815 House Hahl Road,,Cypress,Harris County,TX,"77433",US,29.97199890,-95.70366790,classical,connection-school-tx-77433-fcapi-classicality-abstract.md,connection-school-tx-77433-fcapi-classicality-audit.md,connection-school-tx-77433-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,794,2433,pk-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0726,Coppell Classical Academy,,,coppell-classical-academy-tx-75019,,"+1 972 393 3077",,https://www.coppellclassical.com/,140 S. Heartz Rd.,,Coppell,Dallas County,TX,"75019",US,32.96751270,-96.98849520,somewhat-classical,coppell-classical-academy-tx-75019-fcapi-classicality-abstract.md,coppell-classical-academy-tx-75019-fcapi-classicality-audit.md,coppell-classical-academy-tx-75019-v20260107-fcapi-classicality-audit.pdf,elementary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-0.png,,0,0,0,0,798,1701,k-5,"K, 1st, 2nd, 3rd, 4th, 5th"
Acct0727,Cor Deo School,,,cor-deo-school-wa-98373,info@thecordeoschool.org,"+1 253 240 0287",,https://thecordeoschool.org/,20 Ave. S,,Tacoma,Pierce County,WA,"98373",US,47.26314300,-122.44728880,classical,cor-deo-school-wa-98373-fcapi-classicality-abstract.md,cor-deo-school-wa-98373-fcapi-classicality-audit.md,cor-deo-school-wa-98373-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-1.png,,0,0,0,0,799,1842,k-8,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
,Coram Deo Academies,,Coram Deo Academies,coram-deo-academies-tx-75067,info@cdalions.org,"+1 972 691 5648",,https://www.coramdeoacademy.org/,417 Oakbend Dr,,Lewisville,,TX,"75067",US,33.00890560,-96.98019310,classical,coram-deo-academies-tx-75067-fcapi-classicality-abstract.md,coram-deo-academies-tx-75067-fcapi-classicality-audit.md,coram-deo-academies-tx-75067-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-3.png,,0,0,0,0,5262,,,
Acct0729,Coram Deo Academy,,,coram-deo-academy-in-46032,info@coramdeo-in.com,"+1 650 703 0948",,https://coramdeo-in.com/,651 Main St.,,Carmel,Hamilton County,IN,"46032",US,39.95951270,-86.14760590,classical,coram-deo-academy-in-46032-fcapi-classicality-abstract.md,coram-deo-academy-in-46032-fcapi-classicality-audit.md,coram-deo-academy-in-46032-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,801,1872,pk-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
Acct0731,Coram Deo Academy,,,coram-deo-academy-or-97305,info@coramdeoacademy.net,"+1 503 991 6676",+1 503 877 3259,https://coramdeoacademy.net/,8512 Sunnyview Rd NE,C/O Emmanuel Bible Church,Salem,,OR,"97305",US,44.95794200,-122.88657500,classical,coram-deo-academy-or-97305-fcapi-classicality-abstract.md,coram-deo-academy-or-97305-fcapi-classicality-audit.md,coram-deo-academy-or-97305-v20260107-fcapi-classicality-audit.pdf,elementary,Private School,Private School,0,2022,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1,0,0,0,0,placeholders/placeholder-elementary-5.png,,0,0,0,0,802,882,k-5,"K, 1st, 2nd, 3rd, 4th, 5th"
